Metric,Value
design_name,fft_128_sol19_gen440
top_module,fft_128_sol19_gen440_top
lut_count,1936
lutram_count,71
dsp_count,13
bram_count,4
ff_count,613
io_count,0
total_power_w,0.076
wns_ns,36.359
critical_path_delay_ns,43.316
clock_period_ns,80.0
