Metric,Value
design_name,fft_256_sol4_gen565
top_module,fft_256_sol4_gen565_top
lut_count,1509
lutram_count,61
dsp_count,13
bram_count,4
ff_count,616
io_count,0
total_power_w,0.074
wns_ns,44.803
critical_path_delay_ns,34.872
clock_period_ns,80.0
