Metric,Value
design_name,fft_512_sol11_gen659
top_module,fft_512_sol11_gen659_top
lut_count,1287
lutram_count,81
dsp_count,10
bram_count,4
ff_count,165
io_count,0
total_power_w,0.073
wns_ns,44.185
critical_path_delay_ns,35.490
clock_period_ns,80.0
