Metric,Value
design_name,fft_64_sol2_gen326
top_module,fft_64_sol2_gen326_top
lut_count,1345
lutram_count,54
dsp_count,9
bram_count,4
ff_count,602
io_count,0
total_power_w,0.075
wns_ns,51.195
critical_path_delay_ns,28.480
clock_period_ns,80.0
