Metric,Value
design_name,fft_8_sol5_gen4
top_module,fft_8_sol5_gen4_top
lut_count,1273
lutram_count,45
dsp_count,9
bram_count,4
ff_count,580
io_count,0
total_power_w,0.074
wns_ns,51.502
critical_path_delay_ns,28.173
clock_period_ns,80.0
