Metric,Value
design_name,fft_512_sol21_gen617
top_module,fft_512_sol21_gen617_top
lut_count,1990
lutram_count,78
dsp_count,13
bram_count,4
ff_count,627
io_count,0
total_power_w,0.076
wns_ns,36.943
critical_path_delay_ns,42.732
clock_period_ns,80.0
