Metric,Value
design_name,fft_512_sol14_gen623
top_module,fft_512_sol14_gen623_top
lut_count,1394
lutram_count,63
dsp_count,9
bram_count,4
ff_count,621
io_count,0
total_power_w,0.075
wns_ns,50.208
critical_path_delay_ns,29.467
clock_period_ns,80.0
