Metric,Value
design_name,fft_256_sol4_gen504
top_module,fft_256_sol4_gen504_top
lut_count,847
lutram_count,62
dsp_count,10
bram_count,4
ff_count,150
io_count,0
total_power_w,0.072
wns_ns,52.386
critical_path_delay_ns,27.289
clock_period_ns,80.0
