Metric,Value
design_name,fft_64_sol4_gen398
top_module,fft_64_sol4_gen398_top
lut_count,1228
lutram_count,75
dsp_count,10
bram_count,4
ff_count,152
io_count,0
total_power_w,0.073
wns_ns,44.188
critical_path_delay_ns,35.487
clock_period_ns,80.0
