Metric,Value
design_name,fft_16_sol10_gen105
top_module,fft_16_sol10_gen105_top
lut_count,1864
lutram_count,63
dsp_count,13
bram_count,4
ff_count,587
io_count,0
total_power_w,0.075
wns_ns,37.603
critical_path_delay_ns,42.072
clock_period_ns,80.0
