Metric,Value
design_name,fft_1024_sol22_gen755
top_module,fft_1024_sol22_gen755_top
lut_count,1888
total_power_w,0.076
wns_ns,34.581
critical_path_delay_ns,45.094
clock_period_ns,80.0
