Metric,Value
design_name,fft_32_sol18_gen218
top_module,fft_32_sol18_gen218_top
lut_count,1212
lutram_count,71
dsp_count,10
bram_count,4
ff_count,145
io_count,0
total_power_w,0.073
wns_ns,43.196
critical_path_delay_ns,36.479
clock_period_ns,80.0
