Metric,Value
design_name,fft_512_sol28_gen679
top_module,fft_512_sol28_gen679_top
lut_count,1986
lutram_count,76
dsp_count,13
bram_count,4
ff_count,623
io_count,0
total_power_w,0.076
wns_ns,36.908
critical_path_delay_ns,42.767
clock_period_ns,80.0
