Metric,Value
design_name,fft_256_sol22_gen551
top_module,fft_256_sol22_gen551_top
lut_count,1972
lutram_count,74
dsp_count,13
bram_count,4
ff_count,618
io_count,0
total_power_w,0.076
wns_ns,36.573
critical_path_delay_ns,43.102
clock_period_ns,80.0
