Metric,Value
design_name,fft_512_sol18_gen610
top_module,fft_512_sol18_gen610_top
lut_count,1944
lutram_count,78
dsp_count,13
bram_count,4
ff_count,618
io_count,0
total_power_w,0.076
wns_ns,36.946
critical_path_delay_ns,42.729
clock_period_ns,80.0
