Metric,Value
design_name,fft_256_sol3_gen504
top_module,fft_256_sol3_gen504_top
lut_count,1977
lutram_count,73
dsp_count,13
bram_count,4
ff_count,616
io_count,0
total_power_w,0.076
wns_ns,36.392
critical_path_delay_ns,43.283
clock_period_ns,80.0
