Metric,Value
design_name,fft_64_sol4_gen304
top_module,fft_64_sol4_gen304_top
lut_count,829
lutram_count,60
dsp_count,10
bram_count,4
ff_count,146
io_count,0
total_power_w,0.072
wns_ns,52.386
critical_path_delay_ns,27.289
clock_period_ns,80.0
