Metric,Value
design_name,fft_256_sol6_gen533
top_module,fft_256_sol6_gen533_top
lut_count,1509
lutram_count,60
dsp_count,13
bram_count,4
ff_count,614
io_count,0
total_power_w,0.074
wns_ns,44.803
critical_path_delay_ns,34.872
clock_period_ns,80.0
