Metric,Value
design_name,fft_1024_sol2_gen2
top_module,fft_1024_sol2_gen2_top
lut_count,870
lutram_count,61
dsp_count,6
bram_count,4
ff_count,148
io_count,0
total_power_w,0.073
wns_ns,55.423
critical_path_delay_ns,24.252
clock_period_ns,80.0
