Metric,Value
design_name,fft_256_sol19_gen545
top_module,fft_256_sol19_gen545_top
lut_count,1961
lutram_count,73
dsp_count,13
bram_count,4
ff_count,616
io_count,0
total_power_w,0.076
wns_ns,36.552
critical_path_delay_ns,43.123
clock_period_ns,80.0
