Metric,Value
design_name,fft_8_sol8_gen4
top_module,fft_8_sol8_gen4_top
lut_count,790
lutram_count,45
dsp_count,6
bram_count,4
ff_count,117
io_count,0
total_power_w,0.072
wns_ns,55.376
critical_path_delay_ns,24.299
clock_period_ns,80.0
