Metric,Value
design_name,fft_64_sol4_gen327
top_module,fft_64_sol4_gen327_top
lut_count,1345
lutram_count,53
dsp_count,9
bram_count,4
ff_count,600
io_count,0
total_power_w,0.075
wns_ns,51.195
critical_path_delay_ns,28.480
clock_period_ns,80.0
